cl_id	DTXSID	PREFERRED_NAME	DTXCID	CASRN
1407	67	DTXSID6024048	Difenzoquat metilsulfate	DTXCID804048	43222-48-6
1408	67	DTXSID3024104	Fluoranthene	DTXCID204104	206-44-0
1409	67	DTXSID6024254	Phenanthrene	DTXCID904254	85-01-8
1410	67	DTXSID7024586	Benzothiazole	DTXCID204586	95-16-9
1411	67	DTXSID2024793	Chloroneb	DTXCID704793	2675-77-6
1412	67	DTXSID6025014	Benzal chloride	DTXCID405014	98-87-3
1413	67	DTXSID7025132	1,2-Dimethyl-3-nitrobenzene	DTXCID405132	83-41-0
1414	67	DTXSID7025217	(2-Dodecenyl)succinic anhydride	DTXCID10196504	19780-11-1
1415	67	DTXSID0025816	Oxalic acid	DTXCID805816	144-62-7
1416	67	DTXSID0025864	4-Ethoxyaniline	DTXCID505864	156-43-4
1417	67	DTXSID8025886	Ethyl 3-phenylglycidate	DTXCID905886	121-39-1
1418	67	DTXSID2029874	Fenofibrate	DTXCID209874	49562-28-9
1419	67	DTXSID7031248	Diquat dibromide monohydrate	DTXCID5011248	6385-62-2
1420	67	DTXSID1032355	Clomazone	DTXCID9012355	81777-89-1
1421	67	DTXSID2032390	Fenarimol	DTXCID0012390	60168-88-9
1422	67	DTXSID6032514	1,2-Benzenedicarboxaldehyde	DTXCID4012514	643-79-8
1423	67	DTXSID6032647	2-(Thiocyanomethylthio)benzothiazole	DTXCID4012647	21564-17-0
1424	67	DTXSID3034456	Cinmethylin	DTXCID60196478	87818-31-3
1425	67	DTXSID3034614	Flucarbazone-sodium	DTXCID1014614	181274-17-9
1426	67	DTXSID8035423	1,4-Dimethylnaphthalene	DTXCID6015423	571-58-4
1427	67	DTXSID1040794	Sodium 2-phenylphenate tetrahydrate	DTXCID9020794	6152-33-6
1428	67	DTXSID2041200	N,N'-Disalicylidene-1,2-diaminopropane	DTXCID0021200	94-91-7
1429	67	DTXSID3041661	2-Hydroxybenzonitrile	DTXCID1021661	611-20-1
1430	67	DTXSID2042276	o-Ethoxyphenol	DTXCID0022276	94-71-3
1431	67	DTXSID8042424	Sulfaquinoxaline	DTXCID6022424	59-40-5
1432	67	DTXSID2044391	2-Isopropylphenol	DTXCID0024391	88-69-7
1433	67	DTXSID8044593	1-Benzylquinolinium chloride	DTXCID6024593	15619-48-4
1434	67	DTXSID2047309	UK-156819	DTXCID0027309	162706-14-1
1435	67	DTXSID0047741	Dibenzothiophene	DTXCID0027725	132-65-0
1436	67	DTXSID9048512	Ro 23-7637	DTXCID2028486	107071-66-9
1437	68	DTXSID3020625	Finasteride	DTXCID50625	98319-26-7
1438	68	DTXSID0020656	Gibberellic acid	DTXCID40656	77-06-5
1439	68	DTXSID9022364	5alpha-Dihydrotestosterone	DTXCID202364	521-18-6
1440	68	DTXSID3022370	Progesterone	DTXCID902370	57-83-0
1441	68	DTXSID6022474	Corticosterone	DTXCID702474	50-22-6
1442	68	DTXSID8024523	4-Androstene-3,17-dione	DTXCID204523	63-05-8
1443	68	DTXSID9036515	Testosterone propionate	DTXCID7016515	57-85-2
1444	68	DTXSID4021185	Prednisone	DTXCID701185	53-03-2
1445	69	DTXSID5020784	Lovastatin	DTXCID50784	75330-75-5
1446	69	DTXSID0023581	Simvastatin	DTXCID103581	79902-63-9
1447	69	DTXSID6047525	Pravastatin sodium	DTXCID4027525	81131-70-6
1448	70	DTXSID3020621	Fenvalerate	DTXCID30621	51630-58-1
1449	70	DTXSID0024002	Fenpropathrin	DTXCID204002	39515-41-8
1450	70	DTXSID4032667	Esfenvalerate	DTXCID2012667	66230-04-4
1451	71	DTXSID2032556	Fluthiacet-methyl	DTXCID0012556	117337-19-6
1452	72	DTXSID6041715	C.I. Acid Violet 12, disodium salt	DTXCID4021715	6625-46-3
1453	72	DTXSID5041726	C.I. Direct Red 81 disodium salt	DTXCID3021726	2610-11-9
1454	72	DTXSID9044663	C.I. Acid Red 1	DTXCID7024663	3734-67-6
1455	73	DTXSID4048511	PharmaGSID_48511	DTXCID7028485	1062243-51-9
1456	74	DTXSID0020604	4-Vinyl-1-cyclohexene dioxide	DTXCID80604	106-87-6
1457	74	DTXSID5020605	2-Ethyl-1-hexanol	DTXCID10605	104-76-7
1458	74	DTXSID0021414	Tris(2-ethylhexyl) phosphate	DTXCID801414	78-42-2
1459	74	DTXSID4021894	Cyclohexanol	DTXCID001894	108-93-0
1460	74	DTXSID4022109	gamma-Decanolactone	DTXCID002109	706-14-9
1461	74	DTXSID8022959	Docusate sodium	DTXCID102959	577-11-7
1462	74	DTXSID1023996	Cyclohexylamine	DTXCID203996	108-91-8
1463	74	DTXSID4024145	Hexazinone	DTXCID804145	51235-04-2
1464	74	DTXSID7024299	Hexythiazox	DTXCID10196605	78587-05-0
1465	74	DTXSID6024913	Decane	DTXCID704913	124-18-5
1466	74	DTXSID5025021	Dicyclohexyl phthalate	DTXCID505021	84-61-7
1467	74	DTXSID7025055	Bis(2-ethylhexyl) decanedioate	DTXCID005055	122-62-3
1468	74	DTXSID4025292	2-Ethyl-1,3-hexanediol	DTXCID405292	94-96-2
1469	74	DTXSID4025296	2-Ethyl-2-hexenal	DTXCID605295	645-62-5
1470	74	DTXSID1025306	5-Ethylidene-2-norbornene	DTXCID505306	16219-75-3
1471	74	DTXSID3025469	Isopentyl alcohol	DTXCID705469	123-51-3
1472	74	DTXSID1026035	Sodium 2-mercaptobenzothiolate	DTXCID506035	2492-26-4
1473	74	DTXSID3026566	Dimethyl hexahydroterephthalate	DTXCID806566	94-60-0
1474	74	DTXSID8026640	1,3-Diisopropylbenzene	DTXCID006640	99-62-7
1475	74	DTXSID3026697	Bis(2-ethylhexyl) nonanedioate	DTXCID306697	103-24-2
1476	74	DTXSID4027527	1,2,5,6,9,10-Hexabromocyclododecane	DTXCID107527	3194-55-6
1477	74	DTXSID7027833	2-Ethyl-6-methylaniline	DTXCID407833	24549-06-2
1478	74	DTXSID0029133	4-Hydroxyacetophenone	DTXCID209133	99-93-4
1479	74	DTXSID2029246	Triethoxyoctylsilane	DTXCID909246	2943-75-1
1480	74	DTXSID6032562	Octylbicycloheptenedicarboximide	DTXCID4012562	113-48-4
1481	74	DTXSID1033371	Cyclopentanol	DTXCID9013371	96-41-3
1482	74	DTXSID0034227	Icaridin	DTXCID8014227	119515-38-7
1483	74	DTXSID0034229	gamma-Nonanolactone	DTXCID8014229	104-61-0
1484	74	DTXSID4034287	5-Heptyldihydro-2(3H)-furanone	DTXCID2014287	104-67-6
1485	74	DTXSID3036105	2-tert-Butylcyclohexyl acetate	DTXCID1016105	88-41-5
1486	74	DTXSID3036288	2-Octyl-1-dodecanol	DTXCID1016288	5333-42-6
1487	74	DTXSID8040721	4-Cyclohexylcyclohexanone	DTXCID6020721	92-68-2
1488	74	DTXSID3040722	4-Cyclohexylcyclohexanol	DTXCID1020722	2433-14-9
1489	74	DTXSID1041265	2-Hexyl-1-decanol	DTXCID9021265	2425-77-6
1490	74	DTXSID8041298	gamma-Caprolactone	DTXCID6021298	695-06-7
1491	74	DTXSID3041530	7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt	DTXCID1021530	139-88-8
1492	74	DTXSID1041920	2-(2-Ethylhexyloxy)ethanol	DTXCID9021920	1559-35-9
1493	74	DTXSID1044697	4-Ethyloct-1-yn-3-ol	DTXCID9024697	5877-42-9
1494	74	DTXSID0044818	2-Butyloctan-1-ol	DTXCID8024818	3913-02-8
1495	74	DTXSID8044888	Barium bis(2-ethylhexanoate)	DTXCID6024888	2457-01-4
1496	74	DTXSID5047611	1,4-Heptanolide	DTXCID3027611	105-21-5
1497	74	DTXSID4047628	Dicyclohexyl disulfide	DTXCID2027628	2550-40-5
1498	74	DTXSID6048204	4-Butylcyclohexanol	DTXCID4028179	70568-60-4
1499	74	DTXSID8048521	PharmaGSID_48521	DTXCID1028495	1191914-21-2
1500	75	DTXSID0020319	Chlorothalonil	DTXCID20319	1897-45-6
1501	75	DTXSID2020426	Dicloran	DTXCID60426	99-30-9
1502	75	DTXSID7020683	Hexachloro-1,3-butadiene	DTXCID10683	87-68-3
1503	75	DTXSID2020688	Hexachlorocyclopentadiene	DTXCID60688	77-47-4
1504	75	DTXSID2021103	Pentachloroanisole	DTXCID501103	1825-21-4
1505	75	DTXSID2021105	Pentachloronitrobenzene	DTXCID301105	82-68-8
1506	75	DTXSID7021106	Pentachlorophenol	DTXCID701106	87-86-5
1507	75	DTXSID1021160	Picloram	DTXCID101160	1918-02-1
1508	75	DTXSID5021386	2,4,6-Trichlorophenol	DTXCID501386	88-06-2
1509	75	DTXSID2022179	Pentachloropyridine	DTXCID102179	2176-62-7
1510	75	DTXSID6023159	Iopanoic acid	DTXCID603159	96-83-3
1511	75	DTXSID4023541	Pyridoxine	DTXCID903541	65-23-6
1512	75	DTXSID0024000	Chlorthal-dimethyl	DTXCID404000	1861-32-1
1513	75	DTXSID4024018	Dicamba	DTXCID904018	1918-00-9
1514	75	DTXSID7024320	1,2,4,5-Tetrachlorobenzene	DTXCID604320	95-94-3
1515	75	DTXSID4024359	2,4,5-Trichlorophenol	DTXCID104359	95-95-4
1516	75	DTXSID7025003	2,5-Dichlorophenol	DTXCID705003	583-78-8
1517	75	DTXSID7026102	Tetrachlorophthalic anhydride	DTXCID606102	117-08-8
1518	75	DTXSID4026214	Triclocarban	DTXCID906214	101-20-2
1519	75	DTXSID5027304	Dimethyltin dichloride	DTXCID907304	753-73-1
1520	75	DTXSID9029223	1,1-Bis(3,4-dimethylphenyl)ethane	DTXCID109223	1742-14-9
1521	75	DTXSID0029559	Diazolidinyl urea	DTXCID009559	78491-02-8
1522	75	DTXSID6032518	4,5-Dichloro-3H-1,2-dithiol-3-one	DTXCID4012518	1192-52-5
1523	75	DTXSID3032549	Fenhexamid	DTXCID1012549	126833-17-8
1524	75	DTXSID9032581	Zoxamide	DTXCID7012581	156052-68-5
1525	75	DTXSID1032648	Z-Tetrachlorvinphos	DTXCID3028132	22248-79-9
1526	75	DTXSID6034265	Clopyralid-olamine	DTXCID2012582	57754-85-5
1527	75	DTXSID5034303	Fluroxypyr-meptyl	DTXCID3014303	81406-37-3
1528	75	DTXSID4034609	Fipronil	DTXCID2014609	120068-37-3
1529	75	DTXSID2034627	Fluroxypyr	DTXCID0014627	69377-81-7
1530	75	DTXSID2040151	Imidazolidinyl urea	DTXCID0020151	39236-46-9
1531	75	DTXSID1040792	Pyridoxine hydrochloride	DTXCID4010780	58-56-0
1532	75	DTXSID1047287	UK-333747	DTXCID9027287	197077-55-7
1533	75	DTXSID0047292	PD 0200347	DTXCID8027292	NOCAS_47292
1534	76	DTXSID0020442	2,4-Dichlorophenoxyacetic acid	DTXCID80442	94-75-7
1535	76	DTXSID5020443	2,4-D Butyl ester	DTXCID10443	94-80-4
1536	76	DTXSID5021388	2,4,5-Trichlorophenoxyacetic acid	DTXCID301388	93-76-5
1537	76	DTXSID7024035	2,4-Dichlorophenoxybutyric acid	DTXCID304035	94-82-6
1538	76	DTXSID4024193	MCPB	DTXCID504193	94-81-5
1539	76	DTXSID4024195	MCPA	DTXCID304195	94-74-6
1540	76	DTXSID3024239	Oxadiazon	DTXCID304239	19666-30-9
1541	76	DTXSID7024902	Dazomet	DTXCID004902	533-74-4
1542	76	DTXSID00892987	Chinese gallotannin	DTXCID106076	5424-20-4
1543	76	DTXSID1032309	2,4-D-Butotyl	DTXCID9012309	1929-73-3
1544	76	DTXSID2032554	Flumiclorac-pentyl	DTXCID0012554	87546-18-7
1545	76	DTXSID7032555	Flumioxazin	DTXCID5012555	103361-09-7
1546	76	DTXSID3034618	Flufenpyr-ethyl	DTXCID1014618	188489-07-8
1547	76	DTXSID2034700	MCPA-sodium	DTXCID0014700	3653-48-3
1548	76	DTXSID8034871	Pyraflufen-ethyl	DTXCID6014871	129630-19-9
1549	76	DTXSID1041346	2,4-D-ethyl ester	DTXCID9021346	533-23-3
1550	76	DTXSID6047315	PharmaGSID_47315	DTXCID4027315	444610-91-7
1551	76	DTXSID1047360	SR58611	DTXCID9027360	929601-09-2
1552	76	DTXSID8041030	Fenofibric acid	DTXCID6021030	42017-89-0
1553	76	DTXSID4047389	SAR 150640	DTXCID2027389	433212-21-6
1554	77	DTXSID3021485	1,3-Benzenedicarboxylic acid	DTXCID301485	121-91-5
1555	77	DTXSID2021995	DEET	DTXCID601995	134-62-3
1556	77	DTXSID3026645	p-Cymene	DTXCID006645	99-87-6
1557	77	DTXSID3027403	Tributyltin chloride	DTXCID707403	1461-22-9
1558	77	DTXSID7027540	N-Butylbenzenesulfonamide	DTXCID907540	3622-84-2
1559	77	DTXSID1027550	Sodium chloroacetate	DTXCID207550	3926-62-3
1560	77	DTXSID7030060	2,2-Dichloropropane	DTXCID5010060	594-20-7
1561	77	DTXSID4032405	Formetanate hydrochloride	DTXCID2012405	23422-53-9
1562	77	DTXSID9032610	Etofenprox	DTXCID7012610	80844-07-1
1563	77	DTXSID9034232	Cloprop	DTXCID7014232	101-10-0
1564	77	DTXSID8037752	Diphenyl isophthalate	DTXCID6017752	744-45-6
1565	77	DTXSID1038321	3-Phenoxybenzoic acid	DTXCID9018321	3739-38-6
1566	77	DTXSID6047286	Candoxatril	DTXCID4027286	123122-55-4
1567	77	DTXSID2047303	CJ-013790	DTXCID0027303	179465-71-5
1568	77	DTXSID9048510	PharmaGSID_48510	DTXCID2028484	460081-99-6
1569	78	DTXSID3020627	Fluconazole	DTXCID10627	86386-73-4
1570	78	DTXSID8024280	Propiconazole	DTXCID204280	60207-90-1
1571	78	DTXSID4032372	Difenoconazole	DTXCID2012372	119446-68-3
1572	78	DTXSID9032531	Bromuconazole	DTXCID7012531	116255-48-2
1573	78	DTXSID4034653	Hexaconazole	DTXCID2014653	79983-71-4
1574	78	DTXSID1040372	Epoxiconazole	DTXCID9020372	133855-98-8
1575	78	DTXSID9047330	PharmaGSID_47330	DTXCID7027330	NOCAS_47330
1576	79	DTXSID5020108	Aspirin	DTXCID50108	50-78-2
1577	79	DTXSID9020247	Carbaryl	DTXCID10247	63-25-2
1578	79	DTXSID9020249	Carbofuran	DTXCID70249	1563-66-2
1579	79	DTXSID7021948	Propoxur	DTXCID301948	114-26-1
1580	79	DTXSID6021957	Phenyl salicylate	DTXCID201957	118-55-8
1581	79	DTXSID5023950	Carbosulfan	DTXCID603950	55285-14-8
1582	79	DTXSID5024211	Napropamide	DTXCID504211	15299-99-7
1583	79	DTXSID3024940	Dibromoacetonitrile	DTXCID404940	3252-43-5
1584	79	DTXSID9032327	Bendiocarb	DTXCID7012327	22781-23-3
1585	79	DTXSID2032639	Pyridate	DTXCID0012639	55512-33-9
1586	79	DTXSID9037745	4-tert-Butylphenyl salicylate	DTXCID7017745	87-18-3
1587	79	DTXSID4047882	Phenylparaben	DTXCID0027858	17696-62-7
1588	79	DTXSID0048210	Phenyl benzoate	DTXCID8028185	93-99-2
1589	80	DTXSID3020205	Benzyl butyl phthalate	DTXCID70205	85-68-7
1590	80	DTXSID7020392	Diallyl phthalate	DTXCID70392	131-17-9
1591	80	DTXSID5020607	Di(2-ethylhexyl) phthalate	DTXCID70607	117-81-7
1592	80	DTXSID1021243	Rhodamine 6G	DTXCID4032374	989-38-8
1593	80	DTXSID7021780	Diethyl phthalate	DTXCID901780	84-66-2
1594	80	DTXSID2021781	Dibutyl phthalate	DTXCID301781	84-74-2
1595	80	DTXSID1021956	Di-n-octyl phthalate	DTXCID801956	117-84-0
1596	80	DTXSID3022455	Dimethyl phthalate	DTXCID502455	131-11-3
1597	80	DTXSID9022522	Diisobutyl phthalate	DTXCID602522	84-69-5
1598	80	DTXSID1024598	Benzyl salicylate	DTXCID304598	118-58-1
1599	80	DTXSID5025023	Dicyclopentadiene	DTXCID305023	77-73-6
1600	80	DTXSID8025096	Dimethyl adipate	DTXCID605096	627-93-0
1601	80	DTXSID1025300	2-Ethylhexyl diphenyl phosphate	DTXCID105300	1241-94-7
1602	80	DTXSID2025505	Linoleic acid	DTXCID505505	60-33-3
1603	80	DTXSID2025688	Morpholine	DTXCID305688	110-91-8
1604	80	DTXSID8026513	1,2,3,6-Tetrahydrophthalimide	DTXCID106513	85-40-5
1605	80	DTXSID0028038	3-Iodo-2-propynyl-N-butylcarbamate	DTXCID908038	55406-53-6
1606	80	DTXSID3029572	Benoxacor	DTXCID809572	98730-04-2
1607	80	DTXSID2032398	Fludioxonil	DTXCID0012398	131341-86-1
1608	80	DTXSID0032520	Azoxystrobin	DTXCID8012520	131860-33-8
1609	80	DTXSID2032558	Kresoxim-methyl	DTXCID0012558	143390-89-0
1610	80	DTXSID2034625	Fluoxastrobin	DTXCID0014625	361377-29-9
1611	80	DTXSID9034864	Propoxycarbazone-sodium	DTXCID7014864	181274-15-7
1612	80	DTXSID7037185	Amiodarone hydrochloride	DTXCID5017185	19774-82-4
1613	80	DTXSID4038924	Hexyl salicylate	DTXCID2018924	6259-76-3
1614	80	DTXSID9040001	Monomethyl phthalate	DTXCID7020001	4376-18-5
1615	80	DTXSID4040002	Monobutyl phthalate	DTXCID2020002	131-70-4
1616	80	DTXSID4040711	Ethyl 2-methylbenzoate	DTXCID2020711	87-24-1
1617	80	DTXSID2040731	Diisopropyl phthalate	DTXCID0020731	605-45-8
1618	80	DTXSID3041794	Cloquintocet-mexyl	DTXCID1021794	99607-70-2
1619	80	DTXSID9043938	Monobenzyl phthalate	DTXCID7023938	2528-16-7
1620	80	DTXSID4044901	Triallyl trimellitate	DTXCID2024901	2694-54-4
1621	80	DTXSID5047249	Fandosentan potassium salt	DTXCID3027249	221246-12-4
1622	80	DTXSID2047307	PD-0333941	DTXCID0027307	501027-49-2
1623	80	DTXSID1047497	Octyl decyl phthalate	DTXCID9027497	119-07-3
1624	80	DTXSID0047533	Trioctyl trimellitate	DTXCID8027533	89-04-3
1625	80	DTXSID9047542	Picoxystrobin	DTXCID7027542	117428-22-5
1626	80	DTXSID6048208	Methyl 2-methylbenzoate	DTXCID8028183	89-71-4
1627	80	DTXSID6025068	Dihexyl phthalate	DTXCID505068	84-75-3
1628	81	DTXSID4047335	MK-812	DTXCID2027335	851916-42-2
1629	82	DTXSID3020910	Busulfan	DTXCID10910	55-98-1
1630	82	DTXSID8021195	1,3-Propane sultone	DTXCID001195	1120-71-4
1631	82	DTXSID1026033	Sodium ethasulfate	DTXCID706033	126-92-1
1632	82	DTXSID2027466	ECC	DTXCID707466	2386-87-0
1633	82	DTXSID9036226	Sodium octyl sulfate	DTXCID7016226	142-31-4
1634	82	DTXSID4036229	Sodium decyl sulfate	DTXCID2016229	142-87-0
1635	82	DTXSID0042400	Sodium hexyldecyl sulfate	DTXCID8022400	1120-01-0
1636	82	DTXSID4042416	Sodium myristyl sulfate	DTXCID208726	1191-50-0
1637	82	DTXSID4042418	Sodium tridecyl sulfate	DTXCID809776	3026-63-9
1638	82	DTXSID6047103	Octadecyl sulfate sodium salt	DTXCID4027103	1120-04-3
1639	82	DTXSID7047487	Sulfuric acid, monononyl ester, sodium salt	DTXCID5027487	1072-15-7
1640	83	DTXSID2047278	CP-457677	DTXCID0027278	214535-77-0
1641	83	DTXSID1047281	CP-612372	DTXCID9027281	353280-07-6
1642	83	DTXSID6047282	CP-671305	DTXCID4027282	445295-04-5
1643	83	DTXSID5047328	MK-274	DTXCID3027328	NOCAS_47328
1644	83	DTXSID5047374	SSR161421	DTXCID3027374	NOCAS_47374
1645	84	DTXSID2047355	Trelanserin	DTXCID0027355	189003-92-7
1646	85	DTXSID1022265	Alachlor	DTXCID402265	15972-60-8
1647	85	DTXSID4022448	Metolachlor	DTXCID402448	51218-45-2
1648	85	DTXSID8023848	Acetochlor	DTXCID303848	34256-82-1
1649	85	DTXSID6024175	Metalaxyl	DTXCID704175	57837-19-1
1650	85	DTXSID4032376	Dimethenamid	DTXCID2012376	87674-68-8
1651	85	DTXSID6032431	S-Metolachlor	DTXCID4012431	87392-12-9
1652	85	DTXSID3034402	Butachlor	DTXCID1014402	23184-66-9
1653	86	DTXSID2020347	Coumaphos	DTXCID20347	56-72-4
1654	86	DTXSID7020768	Kaempferol	DTXCID30768	520-18-3
1655	86	DTXSID4021218	Quercetin	DTXCID001218	117-39-5
1656	86	DTXSID2022048	Flavone	DTXCID602048	525-82-6
1657	86	DTXSID5022308	Genistein	DTXCID002308	446-72-0
1658	86	DTXSID9022310	Daidzein	DTXCID102310	486-66-8
1659	86	DTXSID6022391	Apigenin	DTXCID902391	520-36-5
1660	86	DTXSID1022394	Biochanin A	DTXCID102394	491-80-5
1661	86	DTXSID1022396	Chrysin	DTXCID902396	480-40-0
1662	86	DTXSID3040776	Morin hydrate	DTXCID1020776	654055-01-3
1663	86	DTXSID1041421	5,7-Dimethoxy-2H-chromen-2-one	DTXCID9021421	487-06-9
1664	86	DTXSID6041422	7-(Dimethylamino)-4-methylcoumarin	DTXCID4021422	87-01-4
1665	86	DTXSID6042369	Rhodamine B	DTXCID4022369	81-88-9
1666	86	DTXSID9022817	Carminic acid	DTXCID902817	1260-17-9
1667	87	DTXSID2021288	Sucrose	DTXCID101288	57-50-1
1668	87	DTXSID8021777	Riboflavin	DTXCID401777	83-88-5
1669	87	DTXSID4022991	Erythromycin	DTXCID102991	114-07-8
1670	87	DTXSID2023193	Lactose	DTXCID403193	63-42-3
1671	87	DTXSID1023235	D-Mannitol	DTXCID603235	69-65-8
1672	87	DTXSID5023588	D-Glucitol	DTXCID903588	50-70-4
1673	87	DTXSID0023745	D-Xylose	DTXCID903745	58-86-6
1674	87	DTXSID0041141	o-(Chloroacetylcarbamoyl)fumagillol	DTXCID00819891	129298-91-5
1675	87	DTXSID2041208	Decyl beta-D-glucopyranoside	DTXCID0021208	58846-77-8
1676	87	DTXSID70858954	D-?Arabinose	DTXCID6021610	10323-20-3
1677	87	DTXSID4042096	L-Glucitol	DTXCID2022096	6706-59-8
1678	87	DTXSID6042234	Octyl beta-D-glucopyranoside	DTXCID4022234	29836-26-8
1679	87	DTXSID3042423	Sucrose octaacetate	DTXCID1022423	126-14-7
1680	87	DTXSID5047033	gamma-Cyclodextrin	DTXCID3027033	17465-86-0
1681	88	DTXSID2020262	Chloramben	DTXCID00262	133-90-4
1682	88	DTXSID5021201	Propyl gallate	DTXCID901201	121-79-9
1683	88	DTXSID0021460	Zearalenone	DTXCID701460	17924-92-4
1684	88	DTXSID6021959	2,4,6-Tribromophenol	DTXCID001959	118-79-6
1685	88	DTXSID7022049	2,4,6-Trimethylphenol	DTXCID002049	527-60-6
1686	88	DTXSID3022162	Bromoxynil	DTXCID002162	1689-84-5
1687	88	DTXSID6024834	(2E)-3-Phenylprop-2-enal	DTXCID504834	14371-10-9
1688	88	DTXSID3024869	Cumene hydroperoxide	DTXCID404869	80-15-9
1689	88	DTXSID0025234	Eosin	DTXCID405234	17372-87-1
1690	88	DTXSID1026031	Sodium dodecyl sulfate	DTXCID906031	151-21-3
1691	88	DTXSID6026080	Terephthalic acid	DTXCID006080	100-21-0
1692	88	DTXSID4026183	Tributylamine	DTXCID406183	102-82-9
1693	88	DTXSID3026223	Triethylene glycol diacetate	DTXCID806223	111-21-7
1694	88	DTXSID7026235	Trimellitic anhydride	DTXCID906235	552-30-7
1695	88	DTXSID2026238	Trimethylamine	DTXCID106238	75-50-3
1696	88	DTXSID8029105	4-Toluenesulfonamide	DTXCID109105	70-55-3
1697	88	DTXSID7029904	8:2 Fluorotelomer alcohol	DTXCID309904	678-39-7
1698	88	DTXSID7030698	alpha-Cyclodextrin	DTXCID5010698	10016-20-3
1699	88	DTXSID0032316	4-Chloro-3,5-dimethylphenol	DTXCID8012316	88-04-0
1700	88	DTXSID3032628	Methoxyfenozide	DTXCID1012628	161050-58-4
1701	88	DTXSID1034181	Raloxifene hydrochloride	DTXCID9014181	82640-04-8
1702	88	-	-	DTXCID4014928	-
1703	88	DTXSID1034929	Spiromesifen	DTXCID9014929	283594-90-1
1704	88	DTXSID1034973	Tralkoxydim	DTXCID9014973	87820-88-0
1705	88	DTXSID4040713	Octyl gallate	DTXCID2020713	1034-01-1
1706	88	DTXSID5041306	2,2',4,4'-Tetrahydroxybenzophenone	DTXCID3021306	131-55-5
1707	88	DTXSID7041544	6-Acetyl-1,1,2,4,4,7-hexamethyltetralin	DTXCID5021544	21145-77-7
1708	88	DTXSID9041653	Methyl 2,4-dihydroxy-3,6-dimethylbenzoate	DTXCID7021653	4707-47-5
1709	88	DTXSID9044536	1-(6-tert-Butyl-1,1-dimethyl-2,3-dihydro-1H-inden-4-yl)ethanone	DTXCID7024536	13171-00-1
1710	88	DTXSID7047306	CP-634384	DTXCID5027306	290352-28-2
1711	88	DTXSID6047369	SR146131 trifluoroacetate (1:1)	DTXCID4027369	221671-62-1
1712	88	DTXSID0048189	Lauryl gallate	DTXCID5028164	1166-52-5
1713	88	DTXSID4048191	4,4'-Methylenebis(2,6-diethylaniline)	DTXCID5028166	13680-35-8
1714	88	DTXSID6048200	2,4,6-Trimethylbenzoic acid	DTXCID4028175	480-63-7
1715	88	DTXSID3047265	CP-471358	DTXCID1027265	NOCAS_47265
1716	89	DTXSID6021082	C.I. Acid Orange 10	DTXCID301082	1936-15-8
1717	89	DTXSID90873447	1-[(1E)-2-Phenyldiazenyl]-2-naphthalenol	DTXCID201135	40339-35-3
1718	89	DTXSID8021224	C.I. Acid Red 114	DTXCID701224	6459-94-5
1719	89	DTXSID2021234	FD&C Red 4	DTXCID001234	4548-53-2
1720	89	-	-	DTXCID801456	-
1721	89	DTXSID4024436	Allura Red C.I.16035	DTXCID504436	25956-17-6
1722	89	DTXSID0038881	C.I. Acid Orange 7	DTXCID8018881	633-96-5
1723	89	DTXSID7041708	C.I. Acid Orange 24, monosodium salt	DTXCID5021708	1320-07-6
1724	89	DTXSID2041709	C.I. Acid Orange 8, monosodium salt	DTXCID0021709	5850-86-2
1725	89	DTXSID2044713	Acid Red 337	DTXCID0024713	67786-14-5
1726	89	DTXSID7044718	Acid Orange 156	DTXCID5024718	68555-86-2
1727	90	DTXSID1047368	SSR69071	DTXCID9027368	344930-95-6
1728	91	DTXSID8020127	3'-Azido-3'-deoxythymidine	DTXCID60127	30516-87-1
1729	91	DTXSID8022828	Cladribine	DTXCID602828	4291-63-8
1730	91	DTXSID6022927	2',3'-Dideoxyinosine	DTXCID402927	69655-05-6
1731	91	DTXSID1023819	Stavudine	DTXCID803819	3056-17-5
1732	91	DTXSID3047267	CP-642931	DTXCID1027267	NOCAS_47267
1733	91	DTXSID6043709	Cyclopamine	DTXCID4023709	4449-51-8
1734	92	DTXSID5034270	Imazapic	DTXCID3014270	104098-48-8
1735	93	DTXSID1033664	17-Methyltestosterone	DTXCID9013664	58-18-4
1736	93	DTXSID6040747	17alpha-Hydroxyprogesterone	DTXCID4020747	68-96-2
1737	94	DTXSID8023216	3,5,3'-Triiodothyronine	DTXCID403216	6893-02-3
1738	94	DTXSID2045232	Tiratricol	DTXCID0025232	51-24-1
1739	94	DTXSID5048186	Tetrac	DTXCID5028160	67-30-1
1740	94	DTXSID8023216	3,5,3'-Triiodothyronine	DTXCID403216	6893-02-3
1741	95	DTXSID1040742	Triamcinolone	DTXCID9020742	124-94-7
1742	95	DTXSID3047429	Dexamethasone sodium phosphate	DTXCID1027429	2392-39-4
1743	96	DTXSID6020278	1-Chloro-2,4-dinitrobenzene	DTXCID00278	97-00-7
1744	96	DTXSID0020523	2,4-Dinitrophenol	DTXCID80523	51-28-5
1745	96	DTXSID0020529	2,4-Dinitrotoluene	DTXCID60529	121-14-2
1746	96	DTXSID7021788	3-Trifluoromethyl-4-nitrophenol	DTXCID101788	88-30-2
1747	96	DTXSID8024999	3,4-Dichloronitrobenzene	DTXCID504999	99-54-7
1748	96	DTXSID3025178	1,3-Diphenylguanidine	DTXCID005178	102-06-7
